Trans_Code,Account,Trans_Date,Reference,Description,Amount_Excl,Tax_Type,Amount_Incl,Exchange_Rate,Foreign_Amount_Excl,Foreign_Amount_Incl,Base_VAT,Foreign_VAT,Sun_Date,ROUTES ANAL,CUST_CODE,Travel_Date,File Type
SI,D3CS01,03/07/2023,505960,PNR:545C1E,302445.03,7,302445.03,140.45,2153.4,2153.4,0.0,0.0,03072023,1501,D3CS01,,H
SI,,03/07/2023,505960,PNR:545C1E,302445.03,7,302445.03,140.45,2153.4,2153.4,0.0,0.0,03072023,1501,D3CS01,,D
SI,D3CS01,03/07/2023,505961,PNR:53CBAA VC:email,43427.14,7,43427.14,140.45,309.2,309.2,0.0,0.0,03072023,1501,D3CS01,,H
SI,,03/07/2023,505961,PNR:53CBAA VC:email,43427.14,7,43427.14,140.45,309.2,309.2,0.0,0.0,03072023,1501,D3CS01,,D
SI,D3CS01,03/07/2023,505962,PNR:54F431,30941.14,7,30941.14,140.4500227,220.3,220.3,0.0,0.0,03072023,1501,D3CS01,,H
SI,,03/07/2023,505962,PNR:54F431,30941.14,7,30941.14,140.4500227,220.3,220.3,0.0,0.0,03072023,1501,D3CS01,,D
SI,D3G011,03/07/2023,505963,PNR:5C47D2 VC:GWSA141640,239361.91,7,239361.91,140.4499985,1704.25,1704.25,0.0,0.0,03072023,1501,D3G011,,H
SI,,03/07/2023,505963,PNR:5C47D2 VC:GWSA141640,239361.91,7,239361.91,140.4499985,1704.25,1704.25,0.0,0.0,03072023,1501,D3G011,,D
SC,D3P040,03/07/2023,505964,PNR:5B3105 VC:2000005000,90528.45,7,90528.45,140.4499969,644.56,644.56,0.0,0.0,03072023,1510,D3P040,,H
SC,,03/07/2023,505964,PNR:5B3105 VC:2000005000,90528.45,7,90528.45,140.4499969,644.56,644.56,0.0,0.0,03072023,1510,D3P040,,D
SI,D3P040,03/07/2023,505965,PNR:5B3105 VC:2000005000,52408.92,7,52408.92,140.4500067,373.15,373.15,0.0,0.0,03072023,1510,D3P040,,H
SI,,03/07/2023,505965,PNR:5B3105 VC:2000005000,52408.92,7,52408.92,140.4500067,373.15,373.15,0.0,0.0,03072023,1510,D3P040,,D
SI,D3CS01,03/07/2023,505966,PNR:567B5E,357248.62,7,357248.62,140.45,2543.6,2543.6,0.0,0.0,03072023,1522,D3CS01,,H
SI,,03/07/2023,505966,PNR:567B5E,357248.62,7,357248.62,140.45,2543.6,2543.6,0.0,0.0,03072023,1522,D3CS01,,D
SI,D3H014,03/07/2023,505967,PNR:545296 VC:160,95744.77,7,95744.77,140.4500073,681.7,681.7,0.0,0.0,03072023,1501,D3H014,,H
SI,,03/07/2023,505967,PNR:545296 VC:160,95744.77,7,95744.77,140.4500073,681.7,681.7,0.0,0.0,03072023,1501,D3H014,,D
SI,D3B026,03/07/2023,505968,PNR:59E148 VC:Grover x 4/Safari Experts,426855.64,7,426855.64,140.45,3039.2,3039.2,0.0,0.0,03072023,1513,D3B026,,H
SI,410010,03/07/2023,505968,PNR:59E148 VC:Grover x 4/Safari Experts,426855.64,7,426855.64,140.45,3039.2,3039.2,0.0,0.0,03072023,1513,D3B026,,D
SI,D3C003,03/07/2023,505969,PNR:55F19E VC:A18705,254972.93,7,254972.93,140.45,1815.4,1815.4,0.0,0.0,03072023,1513,D3C003,,H
SI,410010,03/07/2023,505969,PNR:55F19E VC:A18705,254972.93,7,254972.93,140.45,1815.4,1815.4,0.0,0.0,03072023,1513,D3C003,,D
SI,D3A040,03/07/2023,505970,PNR:5697CF,4775.3,7,4775.3,140.45,34,34,0.0,0.0,03072023,1501,D3A040,,H
SI,,03/07/2023,505970,PNR:5697CF,4775.3,7,4775.3,140.45,34,34,0.0,0.0,03072023,1501,D3A040,,D
SI,D3P002,03/07/2023,505971,PNR:51DADC VC:2023053796,305886.06,7,305886.06,140.4500023,2177.9,2177.9,0.0,0.0,03072023,1513,D3P002,,H
SI,410010,03/07/2023,505971,PNR:51DADC VC:2023053796,305886.06,7,305886.06,140.4500023,2177.9,2177.9,0.0,0.0,03072023,1513,D3P002,,D
SC,D3CS01,03/07/2023,505972,PNR:536036,306171.69,7,306171.69,140.15,2184.6,2184.6,0.0,0.0,03072023,1501,D3CS01,,H
SC,,03/07/2023,505972,PNR:536036,306171.69,7,306171.69,140.15,2184.6,2184.6,0.0,0.0,03072023,1501,D3CS01,,D
SI,D3CS01,03/07/2023,505973,PNR:536036,285326.98,7,285326.98,140.4493067,2031.53,2031.53,0.0,0.0,03072023,1501,D3CS01,,H
SI,,03/07/2023,505973,PNR:536036,285326.98,7,285326.98,140.4493067,2031.53,2031.53,0.0,0.0,03072023,1501,D3CS01,,D
SC,D3CS01,03/07/2023,505974,PNR:536036,285326.98,7,285326.98,140.4493067,2031.53,2031.53,0.0,0.0,03072023,1501,D3CS01,,H
SC,,03/07/2023,505974,PNR:536036,285326.98,7,285326.98,140.4493067,2031.53,2031.53,0.0,0.0,03072023,1501,D3CS01,,D
SI,D3CS01,03/07/2023,505975,PNR:536036,251040.33,7,251040.33,140.45,1787.4,1787.4,0.0,0.0,03072023,1501,D3CS01,,H
SI,,03/07/2023,505975,PNR:536036,251040.33,7,251040.33,140.45,1787.4,1787.4,0.0,0.0,03072023,1501,D3CS01,,D
SI,D3CS01,03/07/2023,505976,PNR:53CCAB,30941.14,7,30941.14,140.4500227,220.3,220.3,0.0,0.0,03072023,1501,D3CS01,,H
SI,,03/07/2023,505976,PNR:53CCAB,30941.14,7,30941.14,140.4500227,220.3,220.3,0.0,0.0,03072023,1501,D3CS01,,D
SI,D3CS01,03/07/2023,505977,PNR:547BAE,75838.79,7,75838.79,140.4500065,539.97,539.97,0.0,0.0,03072023,1501,D3CS01,,H
SI,,03/07/2023,505977,PNR:547BAE,75838.79,7,75838.79,140.4500065,539.97,539.97,0.0,0.0,03072023,1501,D3CS01,,D
SI,D3A001,03/07/2023,505978,PNR:58E063 VC:AKB19240/28624,157641.08,7,157641.08,140.45,1122.4,1122.4,0.0,0.0,03072023,1523,D3A001,,H
SI,,03/07/2023,505978,PNR:58E063 VC:AKB19240/28624,157641.08,7,157641.08,140.45,1122.4,1122.4,0.0,0.0,03072023,1523,D3A001,,D
SI,D3CS01,03/07/2023,505979,PNR:57E1BE,55477.75,7,55477.75,140.45,395,395,0.0,0.0,03072023,1501,D3CS01,,H
SI,,03/07/2023,505979,PNR:57E1BE,55477.75,7,55477.75,140.45,395,395,0.0,0.0,03072023,1501,D3CS01,,D
SI,D3C003,03/07/2023,505980,PNR:561FB3 VC:A36467,58834.51,7,58834.51,140.4500119,418.9,418.9,0.0,0.0,03072023,1501,D3C003,,H
SI,,03/07/2023,505980,PNR:561FB3 VC:A36467,58834.51,7,58834.51,140.4500119,418.9,418.9,0.0,0.0,03072023,1501,D3C003,,D
SI,D3O027,03/07/2023,505981,PNR:569795,4775.3,7,4775.3,140.45,34,34,0.0,0.0,03072023,1501,D3O027,,H
SI,,03/07/2023,505981,PNR:569795,4775.3,7,4775.3,140.45,34,34,0.0,0.0,03072023,1501,D3O027,,D
SI,D3CS01,03/07/2023,505982,PNR:599ED8,52408.92,7,52408.92,140.4500067,373.15,373.15,0.0,0.0,03072023,1523,D3CS01,,H
SI,,03/07/2023,505982,PNR:599ED8,52408.92,7,52408.92,140.4500067,373.15,373.15,0.0,0.0,03072023,1523,D3CS01,,D
SC,D3A001,03/07/2023,505983,PNR:5E2DD9 VC:33314,595325.4,7,595325.4,138.9,4286,4286,0.0,0.0,03072023,1501,D3A001,,H
SC,,03/07/2023,505983,PNR:5E2DD9 VC:33314,595325.4,7,595325.4,138.9,4286,4286,0.0,0.0,03072023,1501,D3A001,,D
SI,D3A001,03/07/2023,505984,PNR:5E2DD9 VC:33314,522193.1,7,522193.1,140.45,3718,3718,0.0,0.0,03072023,1501,D3A001,,H
SI,,03/07/2023,505984,PNR:5E2DD9 VC:33314,522193.1,7,522193.1,140.45,3718,3718,0.0,0.0,03072023,1501,D3A001,,D
SI,D3T005,03/07/2023,505985,PNR:56B7F2 VC:TSC_OPS_7_3,262044.59,7,262044.59,140.4500013,1865.75,1865.75,0.0,0.0,03072023,1511,D3T005,,H
SI,,03/07/2023,505985,PNR:56B7F2 VC:TSC_OPS_7_3,262044.59,7,262044.59,140.4500013,1865.75,1865.75,0.0,0.0,03072023,1511,D3T005,,D
SI,D3CS01,03/07/2023,505986,PNR:55F562,24403.19,7,24403.19,140.4500144,173.75,173.75,0.0,0.0,03072023,1515,D3CS01,,H
SI,,03/07/2023,505986,PNR:55F562,24403.19,7,24403.19,140.4500144,173.75,173.75,0.0,0.0,03072023,1515,D3CS01,,D
SI,D3CS01,03/07/2023,505987,PNR:56684A,31702.37,7,31702.37,140.4437602,225.73,225.73,0.0,0.0,03072023,1501,D3CS01,,H
SI,,03/07/2023,505987,PNR:56684A,31702.37,7,31702.37,140.4437602,225.73,225.73,0.0,0.0,03072023,1501,D3CS01,,D
SC,D3CS01,03/07/2023,505988,PNR:50246B,108567.85,7,108567.85,140.45,773,773,0.0,0.0,03072023,1501,D3CS01,,H
SC,,03/07/2023,505988,PNR:50246B,108567.85,7,108567.85,140.45,773,773,0.0,0.0,03072023,1501,D3CS01,,D
SI,D3CS01,03/07/2023,505989,PNR:50246B,108567.85,7,108567.85,140.45,773,773,0.0,0.0,03072023,1501,D3CS01,,H
SI,,03/07/2023,505989,PNR:50246B,108567.85,7,108567.85,140.45,773,773,0.0,0.0,03072023,1501,D3CS01,,D
SI,D3S091,03/07/2023,505990,PNR:5F334A VC:STL7152-5-3,471034.19,7,471034.19,140.4500007,3353.75,3353.75,0.0,0.0,03072023,1513,D3S091,,H
SI,410010,03/07/2023,505990,PNR:5F334A VC:STL7152-5-3,471034.19,7,471034.19,140.4500007,3353.75,3353.75,0.0,0.0,03072023,1513,D3S091,,D
SC,D3B026,03/07/2023,505991,PNR:58DF71 VC:Whitney x 11 (Rothschild Safaris,722595.59,7,722595.59,140.4497276,5144.87,5144.87,0.0,0.0,03072023,1516,D3B026,,H
SC,,03/07/2023,505991,PNR:58DF71 VC:Whitney x 11 (Rothschild Safaris,722595.59,7,722595.59,140.4497276,5144.87,5144.87,0.0,0.0,03072023,1516,D3B026,,D
SI,D3D018,03/07/2023,505992,PNR:54EAC8 VC:WB1757,95744.77,7,95744.77,140.4500073,681.7,681.7,0.0,0.0,03072023,1501,D3D018,,H
SI,,03/07/2023,505992,PNR:54EAC8 VC:WB1757,95744.77,7,95744.77,140.4500073,681.7,681.7,0.0,0.0,03072023,1501,D3D018,,D
SI,D3B026,03/07/2023,505993,PNR:58DF71 VC:Whitney x 11 (Rothschild Safaris,685047.68,7,685047.68,140.4499992,4877.52,4877.52,0.0,0.0,03072023,1516,D3B026,,H
SI,,03/07/2023,505993,PNR:58DF71 VC:Whitney x 11 (Rothschild Safaris,685047.68,7,685047.68,140.4499992,4877.52,4877.52,0.0,0.0,03072023,1516,D3B026,,D
SC,D3V003,03/07/2023,505994,PNR:55726B VC:323298,88251.76,7,88251.76,140.450004,628.35,628.35,0.0,0.0,03072023,1501,D3V003,,H
SC,,03/07/2023,505994,PNR:55726B VC:323298,88251.76,7,88251.76,140.450004,628.35,628.35,0.0,0.0,03072023,1501,D3V003,,D
SI,D3V003,03/07/2023,505995,PNR:55726B VC:323298,88251.76,7,88251.76,140.450004,628.35,628.35,0.0,0.0,03072023,1501,D3V003,,H
SI,,03/07/2023,505995,PNR:55726B VC:323298,88251.76,7,88251.76,140.450004,628.35,628.35,0.0,0.0,03072023,1501,D3V003,,D
SI,D3CS01,03/07/2023,505996,PNR:56C1E0,103350.13,7,103350.13,140.4499966,735.85,735.85,0.0,0.0,03072023,1501,D3CS01,,H
SI,,03/07/2023,505996,PNR:56C1E0,103350.13,7,103350.13,140.4499966,735.85,735.85,0.0,0.0,03072023,1501,D3CS01,,D
SC,D3A050,03/07/2023,505997,PNR:503CF6 VC:79288,218406.36,7,218406.36,138.9,1572.4,1572.4,0.0,0.0,03072023,1523,D3A050,,H
SC,,03/07/2023,505997,PNR:503CF6 VC:79288,218406.36,7,218406.36,138.9,1572.4,1572.4,0.0,0.0,03072023,1523,D3A050,,D
SI,D3A050,03/07/2023,505998,PNR:503CF6 VC:79288,166615.84,7,166615.84,140.4500042,1186.3,1186.3,0.0,0.0,03072023,1523,D3A050,,H
SI,,03/07/2023,505998,PNR:503CF6 VC:79288,166615.84,7,166615.84,140.4500042,1186.3,1186.3,0.0,0.0,03072023,1523,D3A050,,D
SI,D3CS01,03/07/2023,505999,PNR:56CE00,60814.85,7,60814.85,140.45,433,433,0.0,0.0,03072023,1516,D3CS01,,H
SI,,03/07/2023,505999,PNR:56CE00,60814.85,7,60814.85,140.45,433,433,0.0,0.0,03072023,1516,D3CS01,,D
SI,D3C040,03/07/2023,506000,PNR:5B5FB9 VC:10625816,138680.33,7,138680.33,140.45,987.4,987.4,0.0,0.0,03072023,1501,D3C040,,H
SI,,03/07/2023,506000,PNR:5B5FB9 VC:10625816,138680.33,7,138680.33,140.45,987.4,987.4,0.0,0.0,03072023,1501,D3C040,,D
SI,D3CS01,03/07/2023,506001,PNR:5568FF VC:VTF,106191.44,7,106191.44,140.4500053,756.08,756.08,0.0,0.0,03072023,1509,D3CS01,,H
SI,,03/07/2023,506001,PNR:5568FF VC:VTF,106191.44,7,106191.44,140.4500053,756.08,756.08,0.0,0.0,03072023,1509,D3CS01,,D
SI,D3P002,03/07/2023,506002,PNR:5C4B74 VC:A1187/723,95744.77,7,95744.77,140.4500073,681.7,681.7,0.0,0.0,03072023,1501,D3P002,,H
SI,,03/07/2023,506002,PNR:5C4B74 VC:A1187/723,95744.77,7,95744.77,140.4500073,681.7,681.7,0.0,0.0,03072023,1501,D3P002,,D
SC,D5A001,03/07/2023,506003,PNR:56A193 VC:crew,7028.12,7,7028.12,140.45004,50.04,50.04,0.0,0.0,03072023,1501,D5A001,,H
SC,,03/07/2023,506003,PNR:56A193 VC:crew,7028.12,7,7028.12,140.45004,50.04,50.04,0.0,0.0,03072023,1501,D5A001,,D
SI,D5A001,03/07/2023,506004,PNR:56A193 VC:crew,7028.12,7,7028.12,140.45004,50.04,50.04,0.0,0.0,03072023,1501,D5A001,,H
SI,,03/07/2023,506004,PNR:56A193 VC:crew,7028.12,7,7028.12,140.45004,50.04,50.04,0.0,0.0,03072023,1501,D5A001,,D
SC,D3CS01,03/07/2023,506005,PNR:531DDE,225949.83,7,225949.83,140.15,1612.2,1612.2,0.0,0.0,03072023,1501,D3CS01,,H
SC,,03/07/2023,506005,PNR:531DDE,225949.83,7,225949.83,140.15,1612.2,1612.2,0.0,0.0,03072023,1501,D3CS01,,D
SI,D3CS01,03/07/2023,506006,PNR:531DDE,226433.49,7,226433.49,140.45,1612.2,1612.2,0.0,0.0,03072023,1501,D3CS01,,H
SI,,03/07/2023,506006,PNR:531DDE,226433.49,7,226433.49,140.45,1612.2,1612.2,0.0,0.0,03072023,1501,D3CS01,,D
SI,D3S091,03/07/2023,506007,PNR:56CFB2 VC:email,1056886.25,7,1056886.25,140.45,7525,7525,0.0,0.0,03072023,1501,D3S091,,H
SI,,03/07/2023,506007,PNR:56CFB2 VC:email,1056886.25,7,1056886.25,140.45,7525,7525,0.0,0.0,03072023,1501,D3S091,,D
SI,D3CS01,03/07/2023,506008,PNR:5632FD,158514.68,7,158514.68,140.4487565,1128.63,1128.63,0.0,0.0,03072023,1501,D3CS01,,H
SI,,03/07/2023,506008,PNR:5632FD,158514.68,7,158514.68,140.4487565,1128.63,1128.63,0.0,0.0,03072023,1501,D3CS01,,D
SI,D3P002,03/07/2023,506009,PNR:5A094B VC:2023040251,362613.81,7,362613.81,140.45,2581.8,2581.8,0.0,0.0,03072023,1501,D3P002,,H
SI,,03/07/2023,506009,PNR:5A094B VC:2023040251,362613.81,7,362613.81,140.45,2581.8,2581.8,0.0,0.0,03072023,1501,D3P002,,D
SI,D3CS01,03/07/2023,506010,PNR:541B06 VC:vc,30126.53,7,30126.53,140.4500233,214.5,214.5,0.0,0.0,03072023,1501,D3CS01,,H
SI,,03/07/2023,506010,PNR:541B06 VC:vc,30126.53,7,30126.53,140.4500233,214.5,214.5,0.0,0.0,03072023,1501,D3CS01,,D
SI,D3CS01,03/07/2023,506011,PNR:5E647F,103350.13,7,103350.13,140.4499966,735.85,735.85,0.0,0.0,03072023,1501,D3CS01,,H
SI,,03/07/2023,506011,PNR:5E647F,103350.13,7,103350.13,140.4499966,735.85,735.85,0.0,0.0,03072023,1501,D3CS01,,D
SC,D3C003,03/07/2023,506012,PNR:5417A6 VC:ITI/793104/A29871,4354074,7,4354074,139.5,31212,31212,0.0,0.0,03072023,1501,D3C003,,H
SC,,03/07/2023,506012,PNR:5417A6 VC:ITI/793104/A29871,4354074,7,4354074,139.5,31212,31212,0.0,0.0,03072023,1501,D3C003,,D
SI,D3C003,03/07/2023,506013,PNR:5778E7 VC:A31828,166615.84,7,166615.84,140.4500042,1186.3,1186.3,0.0,0.0,03072023,1510,D3C003,,H
SI,,03/07/2023,506013,PNR:5778E7 VC:A31828,166615.84,7,166615.84,140.4500042,1186.3,1186.3,0.0,0.0,03072023,1510,D3C003,,D
SI,D3C003,03/07/2023,506014,PNR:56D20E VC:A37277,88251.76,7,88251.76,140.450004,628.35,628.35,0.0,0.0,03072023,1501,D3C003,,H
SI,,03/07/2023,506014,PNR:56D20E VC:A37277,88251.76,7,88251.76,140.450004,628.35,628.35,0.0,0.0,03072023,1501,D3C003,,D
SI,D3G011,03/07/2023,506015,PNR:564753 VC:GWSA144264,47872.38,7,47872.38,140.4499927,340.85,340.85,0.0,0.0,03072023,1501,D3G011,,H
SI,,03/07/2023,506015,PNR:564753 VC:GWSA144264,47872.38,7,47872.38,140.4499927,340.85,340.85,0.0,0.0,03072023,1501,D3G011,,D
SI,D3S114,03/07/2023,506016,PNR:56D301 VC:4AA5D6,21797.84,7,21797.84,140.45,155.2,155.2,0.0,0.0,03072023,1501,D3S114,,H
SI,,03/07/2023,506016,PNR:56D301 VC:4AA5D6,21797.84,7,21797.84,140.45,155.2,155.2,0.0,0.0,03072023,1501,D3S114,,D
SI,D3CS01,03/07/2023,506017,PNR:566908,100815.01,7,100815.01,140.45,717.8,717.8,0.0,0.0,03072023,1501,D3CS01,,H
SI,,03/07/2023,506017,PNR:566908,100815.01,7,100815.01,140.45,717.8,717.8,0.0,0.0,03072023,1501,D3CS01,,D
SI,D3C003,03/07/2023,506018,PNR:5BFF0C VC:A26876,58834.51,7,58834.51,140.4500119,418.9,418.9,0.0,0.0,03072023,1501,D3C003,,H
SI,,03/07/2023,506018,PNR:5BFF0C VC:A26876,58834.51,7,58834.51,140.4500119,418.9,418.9,0.0,0.0,03072023,1501,D3C003,,D
SI,D3O027,03/07/2023,506019,PNR:56D22B VC:WB27032,29417.25,7,29417.25,140.4499881,209.45,209.45,0.0,0.0,03072023,1501,D3O027,,H
SI,,03/07/2023,506019,PNR:56D22B VC:WB27032,29417.25,7,29417.25,140.4499881,209.45,209.45,0.0,0.0,03072023,1501,D3O027,,D
SI,D3A092,03/07/2023,506020,PNR:51C183 VC:3005,165631.28,7,165631.28,140.4499996,1179.29,1179.29,0.0,0.0,03072023,1501,D3A092,,H
SI,,03/07/2023,506020,PNR:51C183 VC:3005,165631.28,7,165631.28,140.4499996,1179.29,1179.29,0.0,0.0,03072023,1501,D3A092,,D
SC,D3S004,03/07/2023,506021,PNR:54522B VC:email,1436537.5,7,1436537.5,140.15,10250,10250,0.0,0.0,03072023,1522,D3S004,,H
SC,,03/07/2023,506021,PNR:54522B VC:email,1436537.5,7,1436537.5,140.15,10250,10250,0.0,0.0,03072023,1522,D3S004,,D
SI,D3CS01,03/07/2023,506022,PNR:56D3DB,110955.5,7,110955.5,140.45,790,790,0.0,0.0,03072023,1501,D3CS01,,H
SI,,03/07/2023,506022,PNR:56D3DB,110955.5,7,110955.5,140.45,790,790,0.0,0.0,03072023,1501,D3CS01,,D
SI,D3C003,03/07/2023,506023,PNR:5417A6 VC:ITI/793104/A29871,4383725.4,7,4383725.4,140.45,31212,31212,0.0,0.0,03072023,1501,D3C003,,H
SI,,03/07/2023,506023,PNR:5417A6 VC:ITI/793104/A29871,4383725.4,7,4383725.4,140.45,31212,31212,0.0,0.0,03072023,1501,D3C003,,D
SI,D3T012,03/07/2023,506024,PNR:55E9D4 VC:483,58834.51,7,58834.51,140.4500119,418.9,418.9,0.0,0.0,03072023,1501,D3T012,,H
SI,,03/07/2023,506024,PNR:55E9D4 VC:483,58834.51,7,58834.51,140.4500119,418.9,418.9,0.0,0.0,03072023,1501,D3T012,,D
SI,D3M037,03/07/2023,506025,PNR:5D798F VC:EMAIL,155000.62,7,155000.62,140.45,1103.6,1103.6,0.0,0.0,03072023,1513,D3M037,,H
SI,410010,03/07/2023,506025,PNR:5D798F VC:EMAIL,155000.62,7,155000.62,140.45,1103.6,1103.6,0.0,0.0,03072023,1513,D3M037,,D
SI,D3T085,03/07/2023,506026,PNR:56C426 VC:email,53167.35,7,53167.35,140.4500066,378.55,378.55,0.0,0.0,03072023,1508,D3T085,,H
SI,410010,03/07/2023,506026,PNR:56C426 VC:email,53167.35,7,53167.35,140.4500066,378.55,378.55,0.0,0.0,03072023,1508,D3T085,,D
SI,D3S004,03/07/2023,506027,PNR:54522B VC:email,1211688.84,7,1211688.84,140.4500005,8627.19,8627.19,0.0,0.0,03072023,1522,D3S004,,H
SI,,03/07/2023,506027,PNR:54522B VC:email,1211688.84,7,1211688.84,140.4500005,8627.19,8627.19,0.0,0.0,03072023,1522,D3S004,,D
SI,D3R003,03/07/2023,506028,PNR:5D1E80 VC:823/304,227037.43,7,227037.43,140.4491342,1616.51,1616.51,0.0,0.0,03072023,1511,D3R003,,H
SI,,03/07/2023,506028,PNR:5D1E80 VC:823/304,227037.43,7,227037.43,140.4491342,1616.51,1616.51,0.0,0.0,03072023,1511,D3R003,,D
SI,D3C040,03/07/2023,506029,PNR:52B896 VC:10296254,405967.92,7,405967.92,140.4500014,2890.48,2890.48,0.0,0.0,03072023,1522,D3C040,,H
SI,,03/07/2023,506029,PNR:52B896 VC:10296254,405967.92,7,405967.92,140.4500014,2890.48,2890.48,0.0,0.0,03072023,1522,D3C040,,D
SI,D3A001,03/07/2023,506030,PNR:5FA074 VC:AKL15237,810396.5,7,810396.5,140.45,5770,5770,0.0,0.0,03072023,1522,D3A001,,H
SI,,03/07/2023,506030,PNR:5FA074 VC:AKL15237,810396.5,7,810396.5,140.45,5770,5770,0.0,0.0,03072023,1522,D3A001,,D
SI,D3CS03,03/07/2023,506031,PNR:5B4F67 VC:5C354F,42146.24,7,42146.24,140.4500133,300.08,300.08,0.0,0.0,03072023,1501,D3CS03,,H
SI,,03/07/2023,506031,PNR:5B4F67 VC:5C354F,42146.24,7,42146.24,140.4500133,300.08,300.08,0.0,0.0,03072023,1501,D3CS03,,D
SI,D3A001,03/07/2023,506032,PNR:5C74DB VC:AKL15237,102493.39,7,102493.39,140.4500034,729.75,729.75,0.0,0.0,03072023,1513,D3A001,,H
SI,410010,03/07/2023,506032,PNR:5C74DB VC:AKL15237,102493.39,7,102493.39,140.4500034,729.75,729.75,0.0,0.0,03072023,1513,D3A001,,D
SI,D3D002,03/07/2023,506033,PNR:5DDDB2 VC:email,557403.92,7,557403.92,140.4500013,3968.7,3968.7,0.0,0.0,03072023,1513,D3D002,,H
SI,410010,03/07/2023,506033,PNR:5DDDB2 VC:email,557403.92,7,557403.92,140.4500013,3968.7,3968.7,0.0,0.0,03072023,1513,D3D002,,D
SI,D3D002,03/07/2023,506034,PNR:51779D VC:email,93511.61,7,93511.61,140.45,665.8,665.8,0.0,0.0,03072023,1513,D3D002,,H
SI,410010,03/07/2023,506034,PNR:51779D VC:email,93511.61,7,93511.61,140.45,665.8,665.8,0.0,0.0,03072023,1513,D3D002,,D
SI,D5A001,03/07/2023,506035,PNR:56D83A VC:REBATE #59771,7028.12,7,7028.12,140.45004,50.04,50.04,0.0,0.0,03072023,1501,D5A001,,H
SI,,03/07/2023,506035,PNR:56D83A VC:REBATE #59771,7028.12,7,7028.12,140.45004,50.04,50.04,0.0,0.0,03072023,1501,D5A001,,D
SC,D3A040,03/07/2023,506036,PNR:583948 VC:EMAIL,359306.21,7,359306.21,140.449999,2558.25,2558.25,0.0,0.0,03072023,1522,D3A040,,H
SC,,03/07/2023,506036,PNR:583948 VC:EMAIL,359306.21,7,359306.21,140.449999,2558.25,2558.25,0.0,0.0,03072023,1522,D3A040,,D
SI,D3A040,03/07/2023,506037,PNR:583948 VC:EMAIL,359306.21,7,359306.21,140.449999,2558.25,2558.25,0.0,0.0,03072023,1522,D3A040,,H
SI,,03/07/2023,506037,PNR:583948 VC:EMAIL,359306.21,7,359306.21,140.449999,2558.25,2558.25,0.0,0.0,03072023,1522,D3A040,,D
SI,D3A001,03/07/2023,506038,PNR:5A8058 VC:AKL15237,356967.72,7,356967.72,140.45,2541.6,2541.6,0.0,0.0,03072023,1522,D3A001,,H
SI,,03/07/2023,506038,PNR:5A8058 VC:AKL15237,356967.72,7,356967.72,140.45,2541.6,2541.6,0.0,0.0,03072023,1522,D3A001,,D
SI,D3M011,03/07/2023,506039,PNR:5D2B24 VC:MNY6829-13-1 ,524266.14,7,524266.14,140.4499995,3732.76,3732.76,0.0,0.0,03072023,1513,D3M011,,H
SI,410010,03/07/2023,506039,PNR:5D2B24 VC:MNY6829-13-1 ,524266.14,7,524266.14,140.4499995,3732.76,3732.76,0.0,0.0,03072023,1513,D3M011,,D
SI,D3M011,03/07/2023,506040,PNR:5300DB VC:MNY6829-13-1,16854,7,16854,140.45,120,120,0.0,0.0,03072023,1508,D3M011,,H
SI,410010,03/07/2023,506040,PNR:5300DB VC:MNY6829-13-1,16854,7,16854,140.45,120,120,0.0,0.0,03072023,1508,D3M011,,D
SI,D3P002,03/07/2023,506041,PNR:5D01F6 VC:2023014260,95744.77,7,95744.77,140.4500073,681.7,681.7,0.0,0.0,03072023,1501,D3P002,,H
SI,,03/07/2023,506041,PNR:5D01F6 VC:2023014260,95744.77,7,95744.77,140.4500073,681.7,681.7,0.0,0.0,03072023,1501,D3P002,,D
SC,D3A040,03/07/2023,506042,PNR:522B4F VC:EMAIL,103430.7,7,103430.7,140.15,738,738,0.0,0.0,03072023,1524,D3A040,,H
SC,,03/07/2023,506042,PNR:522B4F VC:EMAIL,103430.7,7,103430.7,140.15,738,738,0.0,0.0,03072023,1524,D3A040,,D
SI,D3A040,03/07/2023,506043,PNR:522B4F VC:EMAIL,143301.14,7,143301.14,140.4500049,1020.3,1020.3,0.0,0.0,03072023,1524,D3A040,,H
SI,,03/07/2023,506043,PNR:522B4F VC:EMAIL,143301.14,7,143301.14,140.4500049,1020.3,1020.3,0.0,0.0,03072023,1524,D3A040,,D
SI,D3A080,03/07/2023,506044,PNR:56D7D8 VC:E052F,119382.5,7,119382.5,140.45,850,850,0.0,0.0,03072023,1522,D3A080,,H
SI,,03/07/2023,506044,PNR:56D7D8 VC:E052F,119382.5,7,119382.5,140.45,850,850,0.0,0.0,03072023,1522,D3A080,,D
SI,D3C003,03/07/2023,506045,PNR:5FAD3A VC:A19262,187500.75,7,187500.75,140.45,1335,1335,0.0,0.0,03072023,1513,D3C003,,H
SI,410010,03/07/2023,506045,PNR:5FAD3A VC:A19262,187500.75,7,187500.75,140.45,1335,1335,0.0,0.0,03072023,1513,D3C003,,D
SI,D3CS01,03/07/2023,506046,PNR:5771A5,211545.79,7,211545.79,140.45,1506.2,1506.2,0.0,0.0,03072023,1501,D3CS01,,H
SI,,03/07/2023,506046,PNR:5771A5,211545.79,7,211545.79,140.45,1506.2,1506.2,0.0,0.0,03072023,1501,D3CS01,,D
